rate_num,rating_type,degree,Feedback_ID
5351,Service,4,377
5352,Cleanliness,4,186
5353,Cleanliness,2,326
5354,Service,3,416
5355,Cleanliness,3,424
5356,Food,2,149
5357,Cleanliness,5,206
5358,Cleanliness,3,269
5359,Service,3,205
5360,Food,3,310
5361,Food,1,254
5362,Service,2,425
5363,Service,3,343
5364,Food,3,224
5365,Cleanliness,5,225
5366,Food,2,483
5367,Food,4,190
5368,Cleanliness,5,255
5369,Food,4,366
5370,Cleanliness,2,478
5371,Food,2,48
5372,Food,4,221
5373,Cleanliness,3,94
5374,Cleanliness,1,224
5375,Food,4,320
5376,Service,3,80
5377,Service,5,222
5378,Service,2,318
5379,Cleanliness,3,383
5380,Cleanliness,3,96
5381,Cleanliness,4,355
5382,Cleanliness,3,287
5383,Food,2,238
5384,Food,3,12
5385,Service,2,235
5386,Service,1,15
5387,Food,2,37
5388,Food,4,380
5389,Service,1,209
5390,Cleanliness,1,118
5391,Service,5,289
5392,Food,2,291
5393,Cleanliness,4,310
5394,Cleanliness,2,211
5395,Food,3,281
5396,Cleanliness,4,80
5397,Food,1,198
5398,Food,1,53
5399,Service,1,6
5400,Cleanliness,5,433
5401,Service,3,176
5402,Cleanliness,5,274
5403,Service,1,5
5404,Service,5,118
5405,Service,3,358
5406,Service,5,456
5407,Food,4,141
5408,Food,3,53
5409,Service,1,68
5410,Food,2,366
5411,Food,5,349
5412,Food,4,185
5413,Food,1,398
5414,Cleanliness,1,76
5415,Service,5,393
5416,Cleanliness,5,5
5417,Service,1,272
5418,Food,4,394
5419,Cleanliness,2,325
5420,Service,4,120
5421,Service,5,418
5422,Food,4,450
5423,Food,1,258
5424,Cleanliness,2,91
5425,Service,4,4
5426,Service,4,83
5427,Cleanliness,2,62
5428,Food,5,438
5429,Food,1,361
5430,Service,1,215
5431,Cleanliness,3,43
5432,Cleanliness,1,254
5433,Cleanliness,5,90
5434,Food,4,136
5435,Food,2,64
5436,Food,5,46
5437,Food,5,96
5438,Cleanliness,2,73
5439,Cleanliness,2,116
5440,Food,3,144
5441,Service,5,345
5442,Cleanliness,2,207
5443,Food,4,214
5444,Food,3,120
5445,Cleanliness,1,378
5446,Food,1,389
5447,Food,2,92
5448,Food,4,153
5449,Cleanliness,5,385
5450,Service,2,74
5451,Service,5,238
5452,Service,2,160
5453,Food,4,65
5454,Service,3,74
5455,Service,1,493
5456,Food,1,151
5457,Food,3,386
5458,Service,5,252
5459,Food,4,495
5460,Food,2,213
5461,Cleanliness,4,371
5462,Cleanliness,1,277
5463,Food,3,92
5464,Cleanliness,5,203
5465,Cleanliness,4,99
5466,Cleanliness,2,53
5467,Food,4,415
5468,Food,4,171
5469,Service,3,339
5470,Cleanliness,5,85
5471,Service,4,30
5472,Service,5,65
5473,Food,1,444
5474,Service,4,444
5475,Service,2,432
5476,Cleanliness,5,31
5477,Service,3,193
5478,Cleanliness,5,470
5479,Service,5,135
5480,Cleanliness,4,84
5481,Service,5,233
5482,Food,3,356
5483,Food,4,197
5484,Service,1,23
5485,Cleanliness,1,313
5486,Service,2,375
5487,Cleanliness,5,262
5488,Food,3,50
5489,Service,3,277
5490,Food,1,204
5491,Cleanliness,4,218
5492,Food,1,154
5493,Food,5,382
5494,Food,2,159
5495,Service,2,379
5496,Food,1,60
5497,Cleanliness,1,314
5498,Food,3,186
5499,Service,5,250
5500,Service,5,463
5501,Service,1,195
5502,Service,4,194
5503,Food,1,64
5504,Cleanliness,5,93
5505,Cleanliness,1,28
5506,Cleanliness,5,456
5507,Food,5,148
5508,Cleanliness,3,477
5509,Food,2,337
5510,Food,2,202
5511,Service,4,354
5512,Service,1,430
5513,Food,4,391
5514,Food,2,195
5515,Cleanliness,5,19
5516,Service,5,412
5517,Cleanliness,2,49
5518,Cleanliness,2,176
5519,Food,1,457
5520,Cleanliness,3,105
5521,Cleanliness,3,174
5522,Cleanliness,3,48
5523,Service,1,145
5524,Cleanliness,1,98
5525,Cleanliness,3,221
5526,Service,1,481
5527,Cleanliness,2,14
5528,Food,4,297
5529,Food,3,443
5530,Service,1,129
5531,Service,5,187
5532,Food,1,190
5533,Cleanliness,4,14
5534,Food,2,150
5535,Cleanliness,5,210
5536,Cleanliness,5,427
5537,Food,3,262
5538,Cleanliness,3,194
5539,Cleanliness,4,277
5540,Cleanliness,2,490
5541,Food,4,490
5542,Cleanliness,2,339
5543,Service,1,452
5544,Food,3,4
5545,Cleanliness,5,415
5546,Service,2,35
5547,Service,2,164
5548,Cleanliness,2,65
5549,Food,2,209
5550,Food,1,73
5551,Cleanliness,5,474
5552,Food,3,87
5553,Service,5,444
5554,Service,2,226
5555,Food,3,350
5556,Cleanliness,3,212
5557,Cleanliness,2,371
5558,Cleanliness,4,316
5559,Service,5,19
5560,Food,1,105
5561,Cleanliness,2,91
5562,Cleanliness,3,304
5563,Service,1,396
5564,Food,1,302
5565,Service,2,240
5566,Service,4,229
5567,Food,4,422
5568,Food,2,81
5569,Service,2,290
5570,Food,4,358
5571,Cleanliness,5,464
5572,Cleanliness,3,61
5573,Service,5,53
5574,Food,3,412
5575,Cleanliness,4,229
5576,Food,5,185
5577,Cleanliness,3,312
5578,Cleanliness,3,496
5579,Cleanliness,2,13
5580,Service,2,157
5581,Cleanliness,5,201
5582,Service,5,322
5583,Food,4,359
5584,Service,5,472
5585,Food,1,450
5586,Service,1,141
5587,Food,2,88
5588,Service,4,166
5589,Food,3,269
5590,Cleanliness,2,145
5591,Cleanliness,4,347
5592,Food,5,411
5593,Cleanliness,4,136
5594,Service,3,435
5595,Cleanliness,2,353
5596,Food,2,238
5597,Cleanliness,5,142
5598,Service,5,235
5599,Food,1,66
5600,Cleanliness,1,108
5601,Food,4,269
5602,Cleanliness,2,11
5603,Service,5,287
5604,Food,2,316
5605,Food,4,303
5606,Service,5,76
5607,Service,4,57
5608,Service,3,494
5609,Cleanliness,2,236
5610,Cleanliness,1,498
5611,Service,4,220
5612,Food,1,19
5613,Service,5,70
5614,Food,3,470
5615,Food,3,437
5616,Cleanliness,3,128
5617,Cleanliness,1,214
5618,Service,4,18
5619,Cleanliness,1,431
5620,Food,5,320
5621,Service,4,292
5622,Cleanliness,3,298
5623,Service,5,215
5624,Service,5,194
5625,Cleanliness,3,184
5626,Cleanliness,5,449
5627,Food,4,164
5628,Cleanliness,4,94
5629,Service,3,273
5630,Service,3,327
5631,Cleanliness,4,261
5632,Cleanliness,2,276
5633,Service,1,205
5634,Cleanliness,2,329
5635,Service,1,2
5636,Food,5,264
5637,Service,5,58
5638,Food,3,274
5639,Cleanliness,3,143
5640,Service,5,395
5641,Service,5,331
5642,Food,3,58
5643,Cleanliness,1,440
5644,Cleanliness,5,10
5645,Food,2,414
5646,Service,1,20
5647,Service,4,48
5648,Service,1,81
5649,Cleanliness,1,59
5650,Food,5,162
5651,Service,3,499
5652,Service,3,349
5653,Cleanliness,5,284
5654,Cleanliness,3,387
5655,Food,3,145
5656,Food,2,125
5657,Food,1,308
5658,Cleanliness,2,173
5659,Service,2,386
5660,Service,1,310
5661,Food,4,207
5662,Food,5,143
5663,Cleanliness,4,240
5664,Cleanliness,1,342
5665,Service,5,122
5666,Cleanliness,3,426
5667,Service,5,465
5668,Service,1,77
5669,Cleanliness,3,212
5670,Service,4,103
5671,Cleanliness,1,468
5672,Food,3,409
5673,Food,1,31
5674,Food,2,305
5675,Service,4,15
5676,Cleanliness,2,204
5677,Food,3,203
5678,Service,4,405
5679,Cleanliness,5,361
5680,Cleanliness,2,254
5681,Cleanliness,3,440
5682,Food,5,93
5683,Service,5,484
5684,Cleanliness,1,285
5685,Food,3,42
5686,Food,5,310
5687,Food,4,239
5688,Food,2,201
5689,Service,3,29
5690,Cleanliness,2,128
5691,Cleanliness,3,204
5692,Food,4,64
5693,Cleanliness,4,239
5694,Service,1,492
5695,Service,4,397
5696,Food,4,348
5697,Service,5,67
5698,Service,4,73
5699,Cleanliness,1,81
5700,Food,3,387
5701,Cleanliness,2,158
5702,Cleanliness,3,8
5703,Cleanliness,2,136
5704,Service,2,246
5705,Food,3,444
5706,Service,3,65
5707,Service,5,60
5708,Service,5,401
5709,Service,5,203
5710,Cleanliness,4,418
5711,Food,4,497
5712,Food,4,297
5713,Service,5,51
5714,Food,1,84
5715,Food,1,312
5716,Food,5,262
5717,Service,4,225
5718,Cleanliness,4,433
5719,Food,1,248
5720,Cleanliness,2,402
5721,Service,5,320
5722,Cleanliness,1,435
5723,Cleanliness,2,385
5724,Food,2,431
5725,Cleanliness,2,60
5726,Cleanliness,4,343
5727,Food,1,292
5728,Food,5,9
5729,Cleanliness,4,479
5730,Food,5,21
5731,Service,3,140
5732,Cleanliness,1,374
5733,Food,1,229
5734,Cleanliness,1,436
5735,Cleanliness,2,181
5736,Service,4,432
5737,Cleanliness,1,201
5738,Food,4,166
5739,Service,4,82
5740,Food,4,131
5741,Food,5,310
5742,Food,4,2
5743,Food,1,166
5744,Cleanliness,2,179
5745,Service,2,168
5746,Cleanliness,4,220
5747,Cleanliness,2,9
5748,Cleanliness,3,229
5749,Service,5,194
5750,Food,5,204
5751,Food,1,495
5752,Service,4,231
5753,Food,5,185
5754,Service,1,200
5755,Cleanliness,3,70
5756,Service,4,253
5757,Service,1,400
5758,Service,1,47
5759,Service,5,264
5760,Service,3,305
5761,Cleanliness,3,418
5762,Service,4,243
5763,Service,3,28
5764,Food,4,331
5765,Service,1,325
5766,Food,1,252
5767,Food,5,3
5768,Cleanliness,5,357
5769,Food,2,173
5770,Food,2,103
5771,Service,3,54
5772,Food,3,200
5773,Food,1,328
5774,Food,3,446
5775,Food,3,498
5776,Cleanliness,4,1
5777,Cleanliness,2,7
5778,Food,3,137
5779,Cleanliness,5,248
5780,Cleanliness,2,500
5781,Food,4,223
5782,Service,1,428
5783,Cleanliness,5,311
5784,Service,4,295
5785,Food,4,105
5786,Food,4,120
5787,Service,5,46
5788,Cleanliness,3,72
5789,Cleanliness,5,212
5790,Service,1,410
5791,Service,3,430
5792,Food,3,288
5793,Service,5,76
5794,Food,1,279
5795,Food,3,29
5796,Cleanliness,1,389
5797,Food,2,447
5798,Food,1,40
5799,Cleanliness,3,223
5800,Cleanliness,3,229
5801,Cleanliness,3,441
5802,Service,3,380
5803,Food,5,222
5804,Cleanliness,1,243
5805,Service,5,296
5806,Food,5,146
5807,Food,5,57
5808,Food,2,453
5809,Cleanliness,5,65
5810,Food,3,171
5811,Cleanliness,1,435
5812,Cleanliness,3,2
5813,Cleanliness,5,50
5814,Cleanliness,1,318
5815,Service,5,431
5816,Cleanliness,3,26
5817,Service,4,207
5818,Service,1,221
5819,Cleanliness,3,358
5820,Food,5,399
5821,Cleanliness,5,267
5822,Service,5,298
5823,Food,1,242
5824,Cleanliness,2,335
5825,Service,3,27
5826,Food,4,184
5827,Cleanliness,4,52
5828,Service,2,382
5829,Cleanliness,3,332
5830,Food,3,299
5831,Service,1,356
5832,Service,2,118
5833,Cleanliness,5,106
5834,Service,4,47
5835,Food,5,36
5836,Food,5,345
5837,Cleanliness,2,73
5838,Food,5,59
5839,Service,2,177
5840,Service,3,53
5841,Service,2,124
5842,Cleanliness,2,105
5843,Service,2,80
5844,Cleanliness,3,233
5845,Food,4,328
5846,Service,3,279
5847,Cleanliness,4,447
5848,Food,2,362
5849,Cleanliness,2,458
5850,Cleanliness,3,223
5851,Service,1,457
5852,Cleanliness,4,131
5853,Cleanliness,3,250
5854,Cleanliness,4,138
5855,Cleanliness,1,354
5856,Service,5,37
5857,Cleanliness,2,48
5858,Cleanliness,1,465
5859,Food,2,241
5860,Cleanliness,3,377
5861,Food,3,313
5862,Cleanliness,1,160
5863,Cleanliness,2,64
5864,Cleanliness,3,441
5865,Cleanliness,5,171
5866,Food,5,251
5867,Cleanliness,2,269
5868,Service,3,401
5869,Food,2,320
5870,Service,1,382
5871,Service,4,189
5872,Food,2,96
5873,Food,2,106
5874,Service,3,111
5875,Service,3,115
5876,Food,5,299
5877,Food,5,201
5878,Cleanliness,1,415
5879,Service,3,92
5880,Service,1,113
5881,Food,2,113
5882,Cleanliness,3,348
5883,Cleanliness,4,61
5884,Food,4,131
5885,Service,1,108
5886,Service,1,256
5887,Service,4,290
5888,Service,3,43
5889,Service,4,148
5890,Cleanliness,4,205
5891,Service,1,490
5892,Cleanliness,5,190
5893,Food,4,422
5894,Service,5,198
5895,Service,5,427
5896,Cleanliness,1,52
5897,Cleanliness,5,366
5898,Cleanliness,2,16
5899,Food,5,124
5900,Food,3,177
5901,Service,1,130
5902,Food,5,269
5903,Service,5,81
5904,Service,3,126
5905,Cleanliness,1,332
5906,Service,2,135
5907,Cleanliness,1,309
5908,Cleanliness,2,29
5909,Service,1,436
5910,Service,2,106
5911,Food,5,171
5912,Food,3,152
5913,Food,2,16
5914,Service,4,339
5915,Service,1,323
5916,Cleanliness,1,256
5917,Service,5,282
5918,Service,5,174
5919,Service,2,42
5920,Cleanliness,1,449
5921,Service,4,146
5922,Service,4,433
5923,Food,5,60
5924,Food,1,283
5925,Cleanliness,2,459
5926,Cleanliness,3,190
5927,Service,1,72
5928,Cleanliness,5,316
5929,Food,2,161
5930,Service,1,413
5931,Cleanliness,3,113
5932,Cleanliness,3,426
5933,Service,4,434
5934,Cleanliness,2,364
5935,Service,5,155
5936,Service,3,62
5937,Food,3,12
5938,Service,3,175
5939,Cleanliness,2,383
5940,Cleanliness,1,377
5941,Food,5,104
5942,Cleanliness,3,264
5943,Service,4,308
5944,Cleanliness,2,144
5945,Service,3,430
5946,Food,4,432
5947,Cleanliness,2,367
5948,Cleanliness,4,361
5949,Cleanliness,3,140
5950,Food,4,159
5951,Food,3,270
5952,Food,1,318
5953,Food,4,321
5954,Cleanliness,2,229
5955,Cleanliness,3,65
5956,Cleanliness,3,316
5957,Food,1,255
5958,Service,4,19
5959,Service,5,114
5960,Cleanliness,3,443
5961,Service,1,62
5962,Food,4,313
5963,Service,2,114
5964,Cleanliness,3,130
5965,Cleanliness,1,12
5966,Food,2,316
5967,Cleanliness,2,9
5968,Food,3,263
5969,Service,5,88
5970,Food,2,381
5971,Service,5,487
5972,Food,4,296
5973,Service,5,176
5974,Food,4,199
5975,Cleanliness,5,331
5976,Service,1,384
5977,Service,1,415
5978,Food,2,303
5979,Cleanliness,2,425
5980,Cleanliness,5,5
5981,Food,1,76
5982,Service,1,101
5983,Food,4,228
5984,Cleanliness,2,409
5985,Service,2,452
5986,Food,3,244
5987,Cleanliness,3,40
5988,Food,5,254
5989,Cleanliness,2,418
5990,Food,5,388
5991,Cleanliness,1,446
5992,Service,5,361
5993,Food,1,60
5994,Food,2,287
5995,Service,1,301
5996,Food,1,341
5997,Food,3,470
5998,Service,5,181
5999,Food,3,9
6000,Service,2,300
6001,Service,1,467
6002,Service,2,65
6003,Cleanliness,4,100
6004,Cleanliness,3,244
6005,Cleanliness,5,432
6006,Food,1,183
6007,Cleanliness,4,64
6008,Cleanliness,3,447
6009,Service,2,142
6010,Food,2,21
6011,Service,5,464
6012,Food,4,211
6013,Cleanliness,1,486
6014,Service,3,335
6015,Food,5,235
6016,Service,5,112
6017,Service,2,415
6018,Cleanliness,4,163
6019,Cleanliness,2,62
6020,Cleanliness,3,166
6021,Service,5,294
6022,Food,2,55
6023,Food,3,416
6024,Food,5,300
6025,Service,2,460
6026,Service,5,382
6027,Cleanliness,1,165
6028,Cleanliness,5,245
6029,Cleanliness,1,354
6030,Cleanliness,2,443
6031,Cleanliness,2,23
6032,Food,5,390
6033,Food,2,201
6034,Food,3,137
6035,Cleanliness,1,236
6036,Service,3,166
6037,Food,4,204
6038,Service,5,228
6039,Food,1,307
6040,Service,1,479
6041,Cleanliness,1,462
6042,Cleanliness,4,186
6043,Food,3,234
6044,Food,5,86
6045,Cleanliness,4,285
6046,Food,2,330
6047,Cleanliness,1,213
6048,Food,1,114
6049,Service,4,435
6050,Service,3,320
6051,Food,2,190
6052,Service,1,324
6053,Service,2,170
6054,Food,2,409
6055,Food,2,219
6056,Food,4,185
6057,Service,5,408
6058,Food,4,196
6059,Service,1,475
6060,Cleanliness,2,348
6061,Service,2,245
6062,Cleanliness,3,174
6063,Cleanliness,3,241
6064,Cleanliness,5,246
6065,Food,5,115
6066,Food,1,33
6067,Food,3,27
6068,Food,2,363
6069,Cleanliness,3,306
6070,Cleanliness,2,306
6071,Service,1,468
6072,Service,3,163
6073,Food,5,270
6074,Cleanliness,5,158
6075,Food,3,426
6076,Food,4,1
6077,Food,3,181
6078,Service,4,450
6079,Food,4,179
6080,Cleanliness,1,21
6081,Food,4,77
6082,Food,2,275
6083,Food,5,247
6084,Cleanliness,5,157
6085,Food,3,85
6086,Service,1,219
6087,Service,5,56
6088,Service,3,114
6089,Food,1,69
6090,Food,2,355
6091,Food,4,172
6092,Service,3,272
6093,Service,5,125
6094,Food,3,109
6095,Food,1,91
6096,Service,3,302
6097,Service,1,249
6098,Service,1,58
6099,Food,3,304
6100,Cleanliness,4,477
6101,Service,1,213
6102,Service,5,356
6103,Cleanliness,3,323
6104,Cleanliness,2,405
6105,Food,4,78
6106,Food,2,369
6107,Food,5,442
6108,Food,1,491
6109,Service,1,311
6110,Cleanliness,2,354
6111,Cleanliness,1,152
6112,Service,5,310
6113,Cleanliness,5,24
6114,Food,1,398
6115,Food,3,434
6116,Service,4,245
6117,Service,5,474
6118,Cleanliness,2,201
6119,Service,3,104
6120,Service,5,400
6121,Service,4,124
6122,Service,1,34
6123,Cleanliness,5,191
6124,Food,5,29
6125,Service,5,469
6126,Food,4,482
6127,Service,1,452
6128,Cleanliness,1,370
6129,Cleanliness,2,495
6130,Food,4,74
6131,Service,2,83
6132,Food,1,163
6133,Service,3,143
6134,Service,2,385
6135,Cleanliness,4,465
6136,Food,4,424
6137,Cleanliness,2,396
6138,Cleanliness,3,364
6139,Service,1,222
6140,Food,4,416
6141,Service,2,446
6142,Service,4,256
6143,Cleanliness,4,132
6144,Food,1,424
6145,Food,5,17
6146,Food,4,481
6147,Food,3,205
6148,Food,5,129
6149,Cleanliness,2,63
6150,Service,1,169
6151,Service,2,118
6152,Service,5,118
6153,Service,1,240
6154,Food,5,364
6155,Cleanliness,4,417
6156,Cleanliness,3,325
6157,Cleanliness,2,260
6158,Cleanliness,4,70
6159,Food,1,254
6160,Service,2,257
6161,Cleanliness,2,266
6162,Food,3,430
6163,Cleanliness,5,468
6164,Food,1,396
6165,Food,4,61
6166,Service,3,467
6167,Food,3,61
6168,Cleanliness,5,225
6169,Food,2,340
6170,Cleanliness,4,120
6171,Service,4,482
6172,Food,2,236
6173,Cleanliness,1,80
6174,Cleanliness,3,386
6175,Service,3,123
6176,Cleanliness,5,437
6177,Cleanliness,4,168
6178,Cleanliness,3,500
6179,Service,2,48
6180,Service,5,174
6181,Food,4,233
6182,Food,2,217
6183,Cleanliness,4,282
6184,Food,3,199
6185,Service,2,263
6186,Service,1,287
6187,Service,4,460
6188,Service,2,45
6189,Cleanliness,1,403
6190,Food,2,358
6191,Food,5,242
6192,Cleanliness,3,196
6193,Cleanliness,5,164
6194,Food,1,497
6195,Cleanliness,1,235
6196,Service,3,282
6197,Service,5,218
6198,Service,4,62
6199,Food,4,255
6200,Service,2,127
6201,Cleanliness,3,472
6202,Cleanliness,2,455
6203,Cleanliness,2,475
6204,Food,2,204
6205,Cleanliness,1,431
6206,Cleanliness,4,25
6207,Service,2,446
6208,Cleanliness,1,258
6209,Service,3,283
6210,Service,1,253
6211,Food,1,75
6212,Cleanliness,1,8
6213,Food,1,160
6214,Food,2,168
6215,Cleanliness,4,381
6216,Service,3,405
6217,Service,5,447
6218,Service,1,259
6219,Cleanliness,5,454
6220,Service,3,126
6221,Service,2,19
6222,Food,2,203
6223,Service,2,227
6224,Cleanliness,2,102
6225,Service,4,278
6226,Service,5,462
6227,Cleanliness,3,153
6228,Cleanliness,3,31
6229,Food,1,354
6230,Service,5,304
6231,Service,3,375
6232,Service,2,212
6233,Service,5,51
6234,Service,4,18
6235,Service,3,356
6236,Service,3,322
6237,Cleanliness,5,489
6238,Cleanliness,3,451
6239,Cleanliness,4,266
6240,Food,5,429
6241,Cleanliness,3,133
6242,Food,5,248
6243,Service,3,31
6244,Cleanliness,1,338
6245,Service,1,291
6246,Cleanliness,3,253
6247,Cleanliness,3,263
6248,Food,5,439
6249,Food,5,338
6250,Cleanliness,3,141
6251,Food,3,334
6252,Cleanliness,4,144
6253,Food,5,7
6254,Service,2,439
6255,Service,1,299
6256,Service,4,123
6257,Service,2,87
6258,Food,1,390
6259,Food,3,261
6260,Cleanliness,4,39
6261,Service,1,23
6262,Cleanliness,5,339
6263,Food,5,248
6264,Cleanliness,3,410
6265,Cleanliness,3,484
6266,Service,3,2
6267,Cleanliness,3,493
6268,Food,5,227
6269,Food,1,78
6270,Food,1,458
6271,Food,3,256
6272,Service,2,279
6273,Service,4,45
6274,Service,5,46
6275,Cleanliness,2,424
6276,Cleanliness,5,340
6277,Cleanliness,4,363
6278,Cleanliness,1,363
6279,Service,1,73
6280,Service,4,481
6281,Cleanliness,2,353
6282,Service,3,164
6283,Service,5,358
6284,Service,3,27
6285,Food,4,225
6286,Food,3,459
6287,Service,4,247
6288,Service,4,371
6289,Cleanliness,4,447
6290,Cleanliness,3,391
6291,Food,5,389
6292,Food,4,280
6293,Food,1,378
6294,Food,1,318
6295,Service,3,279
6296,Food,2,227
6297,Service,5,451
6298,Cleanliness,3,167
6299,Cleanliness,4,112
6300,Cleanliness,4,479
6301,Food,1,401
6302,Food,1,344
6303,Cleanliness,5,429
6304,Food,2,455
6305,Food,3,25
6306,Food,2,443
6307,Cleanliness,1,375
6308,Cleanliness,2,426
6309,Service,5,34
6310,Cleanliness,4,35
6311,Cleanliness,2,105
6312,Food,1,346
6313,Service,5,87
6314,Cleanliness,4,444
6315,Food,3,425
6316,Cleanliness,4,236
6317,Cleanliness,1,151
6318,Service,5,422
6319,Service,1,264
6320,Cleanliness,3,198
6321,Cleanliness,5,353
6322,Service,4,413
6323,Service,5,236
6324,Cleanliness,4,25
6325,Food,5,36
6326,Service,3,102
6327,Service,1,384
6328,Cleanliness,3,73
6329,Cleanliness,1,397
6330,Service,2,477
6331,Cleanliness,1,55
6332,Service,3,320
6333,Cleanliness,4,498
6334,Service,2,352
6335,Service,4,338
6336,Cleanliness,2,281
6337,Cleanliness,4,361
6338,Food,5,326
6339,Cleanliness,1,301
6340,Service,2,100
6341,Food,1,89
6342,Food,2,255
6343,Food,1,158
6344,Food,3,477
6345,Cleanliness,5,398
6346,Food,1,7
6347,Cleanliness,2,255
6348,Cleanliness,4,342
6349,Food,3,28
6350,Food,5,129
6351,Cleanliness,1,86
6352,Cleanliness,5,401
6353,Food,2,69
6354,Service,4,356
6355,Service,3,194
6356,Food,2,229
6357,Cleanliness,2,37
6358,Cleanliness,2,209
6359,Service,2,35
6360,Cleanliness,2,361
6361,Food,1,39
6362,Service,1,249
6363,Cleanliness,2,195
6364,Cleanliness,3,72
6365,Service,4,203
6366,Cleanliness,1,46
6367,Food,4,67
6368,Service,3,353
6369,Service,3,260
6370,Food,2,92
6371,Cleanliness,3,71
6372,Food,1,484
6373,Cleanliness,3,292
6374,Food,1,53
6375,Service,5,496
6376,Service,2,423
6377,Food,1,416
6378,Food,3,241
6379,Cleanliness,2,480
6380,Service,2,379
6381,Food,4,125
6382,Food,1,352
6383,Service,1,387
6384,Service,5,63
6385,Service,4,324
6386,Service,5,183
6387,Service,5,279
6388,Service,4,439
6389,Food,5,373
6390,Service,2,17
6391,Food,1,210
6392,Cleanliness,1,177
6393,Service,3,463
6394,Service,4,272
6395,Cleanliness,2,396
6396,Cleanliness,5,289
6397,Service,2,257
6398,Food,1,105
6399,Service,1,490
6400,Cleanliness,1,443
6401,Service,3,413
6402,Food,1,160
6403,Service,4,206
6404,Cleanliness,5,225
6405,Food,1,105
6406,Cleanliness,5,171
6407,Cleanliness,5,481
6408,Service,1,265
6409,Service,2,339
6410,Service,1,164
6411,Service,2,272
6412,Service,4,426
6413,Cleanliness,4,86
6414,Service,1,374
6415,Food,1,89
6416,Cleanliness,2,332
6417,Cleanliness,1,157
6418,Service,4,64
6419,Service,5,327
6420,Service,4,144
6421,Cleanliness,4,124
6422,Food,3,394
6423,Service,3,438
6424,Cleanliness,2,399
6425,Cleanliness,1,220
6426,Food,3,118
6427,Food,5,133
6428,Service,3,36
6429,Cleanliness,3,203
6430,Service,5,414
6431,Service,5,82
6432,Cleanliness,5,432
6433,Service,5,322
6434,Cleanliness,4,7
6435,Cleanliness,1,242
6436,Food,3,54
6437,Food,5,223
6438,Service,3,165
6439,Food,2,101
6440,Cleanliness,4,82
6441,Service,1,101
6442,Cleanliness,2,379
6443,Service,2,466
6444,Food,1,451
6445,Cleanliness,4,184
6446,Cleanliness,4,334
6447,Food,3,372
6448,Service,3,500
6449,Food,3,212
6450,Cleanliness,4,338
6451,Food,5,68
6452,Cleanliness,3,199
6453,Food,2,468
6454,Cleanliness,4,68
6455,Food,5,245
6456,Food,5,467
6457,Service,5,153
6458,Service,2,173
6459,Food,1,159
6460,Service,1,247
6461,Cleanliness,4,33
6462,Cleanliness,1,141
6463,Cleanliness,2,367
6464,Cleanliness,2,284
6465,Service,3,151
6466,Food,3,54
6467,Cleanliness,5,323
